model_name,review,average_rating
HTC Dash / S620 / S621 (Excalibur) Black Windows WI-FI Smartphone GSM Unlocked T-mobile Cell Phone,It never worked,2
HTC Dash / S620 / S621 (Excalibur) Black Windows WI-FI Smartphone GSM Unlocked T-mobile Cell Phone,"Phone arrived in good condition worked well when I insert the sim card but the battery runs out fast. Lo único que no me gusto es que llegó solo con el cargador y no tenía manos libres, ni el cable para conectarlo a la computadora pero aparte de eso es un buen teléfono que hasta ahora no ha dado problemas.",2
Motorola i95cl Phone (Nextel),"It's been 3 weeks now and I've only had minor voice mail setup issues. The phone itself is the best I've had in years. Clear calls and it gets signals where my previous AT&T service would not. My guess is that this is partly due to the good Nextel coverage my area gets. As for the phone...I did not particularly like the v60 series. My flip seemed cheap and I broke the antenna really easily. This phone feels much stronger and better constructed. Lucky for me all of my v-series accessories fit, so there were no extra purchases needed. I'll see what 6 months to a year brings.",4
Motorola i95cl Phone (Nextel),"I've only had this phone a few weeks but so far i love it. The internet connection is so much faster than any other phone i've had. Nextel's customer service has been fantastic so far with set up and number porting. This phone is durable and surpisingly comfortable. The speaker phone is wonderful, ive used it twice and works great. The only thing that this phone could use, is a quick alarm. You have to use the calendar feature to set an appt and reminder in order to use your phone as an alarm. Other than that...it's the best phone and service i've ever had.",4
Motorola i95cl Phone (Nextel),"I've been a Nextel customer for years for both business and personal use. I've used almost all lines of phones. The i95cl was my favorite until i830 came along. The i95 is good for casual and especially heavy business users. The color LCD screen is huge compared to i730 and i830. Apparently Nextel had to reduce screen size in order to reduce phone size. That is one thing I miss in i830. I never had a problem with i95 size since it weighs about 5 oz. Great phone and I could not believe Nextel would discontinue it. *Note: I have an extra i95 for sale. It was my personal phone and in very good condition with some scratches. It is fully operational, travel charger and holster, shipping in USA included for flat $120.00. I will accept paypal only. Please email me if interested at leel1@netscape.com.",4
Motorola i95cl Phone (Nextel),"Great phone alot better then sprint! Setting it up with the 800 # Well let's say pack a LUNCH! It took me 4 hours on the phone, and six different people to get connected! They need alot of work on that! After all said and done great phone, great coverage, walkie talkie feature breaks up now and then, but is really quick talking back and forth.No alarm clock? would be nice! if had to activate again would take it to a nextel dealer to do it instead of calling it in! nice pic on colored screen, games look nice.thinking of an upgrade to the i730, GPS but no alarm clock? a full feature phone with GPS to take you anywhere but NO alarm clock to wake you up when your there? I go camping and 4 wheeling where the GPS would come in handy and so would the ALARM CLOCK! think they might get the message and make it a downloadable feature! HOPE THIS HELPS!",4
Motorola i95cl Phone (Nextel),"What do you want from your phone? I'm a bit of a gadget geek, so I wanted it all. I wanted text messaging, a large color screen, web access, AOL AIM access, Java-based games, you name it. So, I was willing to shell out the big bucks when it came to getting a phone. I got the i95cl about a year ago, and I've been very satisfied with the phone's performance. I'm not as satisfied with Nextel, though, who you have to get service from to get this phone. All the features you could ever want are there, but you're going to pay for them. Web access costs money, text messaging costs money, caller ID costs money... they nickle and dime you for all the features on their network. They have package deals, which is what I use, where it's $15 a month for all their internet access features, which makes it reasonably affordable, but if you're looking for a cheap phone and a cheap monthly bill, you won't get it with this phone, and with Nextel. Now, back to the phone. Here are the pros: - Pretty good battery life (I charge every 2 to 3 days). - Very sturdy design, unlike several phones I've owned before. The antenna is tough, and so is the case. Dropping it won't break it. - Loud and clear sound, and a built in speakerphone. - Color screen, which is nice for looking at web sites, or playing the Java games... which leads us to... - Built in Java engine which allows you to download applications from Nextel right onto the phone. Games, business applications, notepads, there are lots of fun java tools to play with. Some are free, and some you have to pay for. - Nextel Direct Connect, which you can only use to talk to other Nextel customers, but the phone functions as a walkie-talkie, and it's very convenient. - Internet access, allowing you to text message, instant message, receive emails, and browse the web (text only). - Voice activated dialing, which is convenient. - Amazing coverage. I have service inside buildings when no one else does. The antenna picks up signals well, and Nextel has great coverage. This is all well and good, you say, but what are the drawbacks? There are a few cons to this phone: - Size. Man, is this a big phone. I have a holster on my belt, it really isn't ""pocket sized"". To get a nice big screen, and durability, you have to sacrifice size. - Cost. As I said before, the phone is expensive, and so are all the cool little extras. You probably will be paying $50/mo for this phone. - Web access is text only, which is unfortunate, as some new phones are entering the market with real graphical web browsing. So, like I said at the beginning of this review, what do you want from your phone? If you're willing to pay for it, this phone has it all. It's a little big, and a little costy, but I've been in love with it for a year now, and I don't think I'll be trading phones any time soon.",4
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"I needed something that combines a PDA and a Mobile phone, Siemens SX56 provides both . If you're thinking of combined PDA-Phone functionality,this is the product of choice. Stable battery capacity.",3
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"This is an excellent choice if you need to do lots of email and sometimes check attachments while on the road. Also good for sms and messenger, as it is easier to input text in the screen with the stylus than with the tiny keys of regular phones. But if your needs are more about reading email (not answering it) and having calendar and contacts synchcronized with your server or PC, a smartphone or any other new generation phone is a bettter choice because of the form factor. The big size is a price you have to be willing to pay for the luxury of working confortable in a bigger screen. Agree with all the other reviews, the AT&T service is bad, but I have found that this phone has much better reception than the Orange smartphone and Motorola smartphones in the AT&T network. If you are a frequent Intl traveler, be aware this is not a tri band phone... check the networks of the places you travel more frequently before buying this.",3
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"AT&T uses two frequencies for GSM service. Originally they only used GSM1900 but as the old analog and TDA 850 MHz networks are made obsolete they are being converted to GSM850. The SX56 supports GSM1900 (and GSM900 for roaming in Europe) but not the newer GSM850 service. As time goes on AT&T will enhance their GSM850 coverage but there are reports that they've done all they're going to do to improve GSM1900 coverage. So if you're lucky your service will be OK but if you have any signal issues with this phone it won't get any better I have the TMobile version of this phone and it works well on the TMobile network since TMobile only uses GSM1900 across North America. But this SX56 version of the phone is sold ""locked"" to only operate on AT&T's network. This is a problem with many AT&T GSM phones but it's particularly an issue with the SX56 because there aren't any suitable replacements (yet) with comparable functionality that support GSM850.",3
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"I bought two of these, one for my wife and one for me. It was so large, heavy, and difficult to use the numbers to dial the phone, my wife didn't like hers. Therefore, when the VERY FRAGILE glass on the screen broke on mine after 5 months, I took hers. The glass broke on the seconed one after 3 months. I was just using it for normal calendar checking and phone calls - nothing rough. Stay away from this phone. BTW, it cost me $100 to purchase and they quoted $300 to repair. ATT doesn't sell them anymore.",3
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"Terrific phone for business folks on the go. All the connectivity and apps you need in one hand. let me take that back. you actually do need 2 hands for perfect performance. That is the only thing I do miss. But am willing to sacrifice due to the great display. Was lost in Jersey last week, connected to internet, found directions and phone to the location, made the call and then was able to jot down notes. Hopefully with Cingular trying to acquire ATT it will speed up the improvement of the GSM service coverage. As you all know ATT is spotty, when the coverage is good it is good when it ain't it is horrible. Would recommend this phone to anyone who wants to eliminate their PDA, synch with outlook, and access email/internet while on the go. Would have been 5 stars if ATT service was better. But let's admit it, they all stink.",3
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"I bought this phone directly from AT&T for 99.00 USD. And I love it, recently Siemens posted free upgrade to WM 2003. The best feature which I like during my limited use (less than week) is to take notes while talking to someone. I dont think this is possible in any other phone (unless you have PDA phone). Reception of AT&T in my area is pretty good so no issue with coverage. The only reason for giving 4 star is less memory and little bit big size than normal phone (but yes this is not a normal phone).",3
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"I love my sx56, I have taken it everywhere, snowboarding, skydiving, beach, everywhere. Mine has never broken, in fact it is the sturdiest cell phone I've ever owned. Once I upgraded it to the Windows Mobile 2003 OS it was even better. All the cool standard software was great. Plus I added the Microsoft Voice Command software and can make calls to all my outlook contacts by pushing one button and saying ""Call so and so home"", you don't even have to train or record the voice commands, it does it all by voice recognition!",3
Siemens SX56 - Smartphone - GSM - touch - Windows Mobile - AT&T,"I've owned this phone for about 18 months and if I hadn't paid so much for it I would have taken a hammer to it long ago. Even in the center of a large town I get lousy signal strength; people can't hear me and I can't hear them. The PDA works well and I bought it so I could carry my calendar and contacts with me and dial them directly with one tap...nice features, well worth the $700+ I paid...IF I could get a signal. Now I have learned this is because this phone doesn't work on the ""third"" GSM band.",3
PCS Phone Sanyo SCP-8100 (Sprint),"The sanyo 8100 is the flagship phone for Sprint's PCS network, with a plethora of features and lots of style points. As far as I know this phone will ONLY work with SPRINT - so keep that in mind. This is probably the reason many reviewers have chosen to factor the sprint service into thier ratings and into their reviews, which makes some sense, however keep in mind that the quality of service given by a particular provider varies greatly by region. When first looking at the phone you'll notice it's very compact, and also very stylish. the design is top notch, it not only looks good but is very functional. The flip (clam shell) design is put to good use, with a smaller LCD on the outside and a main LCD on the inside. Both of these displays are color and fairly crisp. The outter LCD is used for caller ID as well as displaying wristwatch-like info (time, signal strength etc) while not being used. Buttons are a bit cumbersome for people with big fingers... but that's the case with most cell phones anyway. Navigating the menus is fairly intuitive, although entering letters and characters in the dark is a problem. This phone is PACKED with features. You can browse the web in full color. However to anyone who hasnt used the web on a cell phone yet, dont expect an experience ANYWHERE near what you get on your computer. The small screen and akward charachetr input methods make surfing the www less of a hobby and more of a chore. That said this feature can be immensley useful. The phone has a built in camera, which takes decent, albeit small, photos. You can then email these pictures to friends straight form the phone, or you can opt to use them as ""photo caller id"" (the picture will display on the LCD when a certain person in your phone book calls. You can also customize your phone with full color wallpaper, animated characters, nice sounding polyphonic ringers, and a variety of games - all downloadable on the net, some for a cost however. There's also some built in aps such as a calendar with limited PIM functionality, a phone book that can store upto 300 entries, each with upto 7 numbers, an email addy and a web addy, there's a calculator, a world clock, and you can download aditional aps to provide a whole number of other uses and features (such as aps that use the phone's location features to give ""onstar"" like functionality). Of course there is text messaging, voice memos, and a bunch more. You can use the web through sprint's PCS vision service to send/recieve email, or log onto AIM, MSN messenger, or yahoo messenger. This is a great convenience, but seeing as how none of these interfaces are very user friendly, and character typing is a pain - you'll quickly realise that this is more for use when you need to tell someone something really quick rather than recreational chatting. With AIM, the messages take a long time to load and it's a bit tedious to use because of the web based interface - too bad there isnt a downloadable ap for it, or built in capabillities, either or which would have improved performance vastly. The phone's battery life is good, but not great, happily thanks to the travel charger you can talk while the phone is plugged in and/or charging. The antena extends to help you get a better signal, and the phone works on both digital and analog networks for roaming. The ringer and reciever are loud, which is good. A number of settings will probably overwhelm you at first, but offers a lot of power and flexabillity. The only draw back is that the phone is directly tied to sprint, so if you dont like sprint, you wont have a good experience here (remember cell phone provider service quality completely depends on where you live). Sprint offers good plans and decent (though not great) coverage, though they like to nickel and dime you any chance they get, (PCS vision package is requiered for picture sending, email and or web access). The quality of the sprint network varies, call quality is ussually very good, but dropped calls can be a bit of a problem, particularly while on the go. Also if you want to synch ur phone with your computer you'll need to buy a kit to do so, however this kit also supposedly will allow you to use your phone as a mobile modem for a laptop - very cool. All in all, I love this phone, and only have a handful of minor complaints or reservations about it. I havent seen a more complete, feature rich phone yet.",4
PCS Phone Sanyo SCP-8100 (Sprint),"I have owed the 8100 for about four months. - The main lcd screen: This screen is very bright. During a recent power outage, I used it to find my way around my house. - The call clarity: I used to make jokes about the poor reception I got with my Nokia 6185. With this phone, it sounds more like a land line than a cell phone. The first time my brother called my mom with the 8100, she could immediately tell that he had a new phone. The earpiece volume is adjustable, and can get very loud (almost sounds like a speakerphone). - The camera: Ok, so the image quality is low. But the features are impressive. You can assign images as caller id's for people in your phone book. You can email a picture to anyone immediately after taking it. I don't carry any family pictures with me. If I want to show pictures of my nephews and nieces, I can just pull out my phone. It even has a self-timer, so you can set your phone down and get in the picture. - The Calendar: I use this feature every day. You can set reminders (like: ""take out trash"") to repeat weekly, monthly, or annually. You can be alerted of events minutes or hours in advance. You can even assign a specific ringer as the alarm for an event. - Ringers: This phone supports polyphonic ringers, which are like normal ringers- except more ""vibrant."" It also supports "".QCP"" ringers (which are actual sound clips) containing songs or voice. You can assign different ringers for individuals in your phone book. - Games: The games aren't ""gameboy"" quality, but they do come close to those little pocket lcd games. Using the keys on the phone as controls feels a bit wierd. Some games use the phone's vibrator as a ""rumble"" feature. The selection of games available is adequate. - Applications: This phone supports some applications. I have installed and used a stop watch, an instant messaging app, the RealOne player (subscription service), and a to-do list app. I have yet to see any ""full-motion"" video displayed on this phone. - Email: After you sign up, Sprint gives you an email address that's attatched to your phone. You can send and receive text emails using that address (from your phone or their website). - Misinformation: When the documentation says it has ""screensavers,"" that's not true. What they mean is that the phone uses images kind of like the desktop wallpaper on your pc. When the phone is not in use, the screen turns off automatically. When the documentation says ""wireless internet,"" that is misleading. You can only view small html pages or specially designed ""wml"" or ""wap compatible"" pages. You can't view the amazon site the way it looks right now on your computer screen. - Ways to use it: This phone works even better when combined with some other services. >Textamerica provides free ""moblogs."" >Qualcomm ""Purevoice converter"" lets you turn your mp3 files into ringers. >Sites like 3GUpload let you upload images and ringers from your pc to your phone (for a small fee). >Wireless internet sites like Mapquest and Hollywood give you driving directions, movie times, and more using your phone's browser. This is a great phone. You'll have loads of fun with it, even if no one ever calls you.",4
PCS Phone Sanyo SCP-8100 (Sprint),"I love this phone. I've had my own for over a year now and have since bought one for my son and for my daughter. Battery life is excellent, more features that I could dream of using. The phone camera takes OK photos (don't even try at a concert... haha) - and the more modern phones do better in this department, but I'm very satisfied. Just be forewarned. With Sprint PCS, you will encounter many dropped calls and ignorant customer service staff. I've been with Sprint for 7 years now, so I know what I'm talking about. I'd switch, but we get a really good deal through our company. But I digress... the phone is great, I highly recommmend.",4
PCS Phone Sanyo SCP-8100 (Sprint),"The phone itself is a 5-star. The user interface is easy to use. The screen is bright. Battery prolongs several days on one charge. It receives better signal. The customer service is pretty bad, though. In fact, my wife is talking to their customer service when I write this review and it's been 2.5 hours on the phone and 1.5 hours in the SprintPCS store, let alone the time to get to the store. It was the technical support department that shed light on the issue which was customer service department's responsibility. Probably you want to call technical support department instead of customer service department when you have issues. Overall, a great phone with poor customer service.",4
Sony Ericsson T616 - Cellular phone - GSM - bar,"Like the others here, I've found AT&T to be somewhat bothersome. True, they have gotten better after the Cingular thing in terms of customer service, but I'm wary still. Despite their add campaign saying that the service is better, I still don't get any signal in my office. As for the phone, it's pretty cool. The display is pretty hard to see during the daylight, that can't be denied. I'm ok with that though. What I don't like is how, especially with the special ring tones, the phone will receive a call, light up, and then wait 5 seconds before it makes any noise or vibration. It's not a big deal if you're looking at your phone, but if it's in your pocket, it's already been ringing for 1 or 2 rings on the other person's side before you even know you've got a call. Also, it has flat out crashed on me a handful of times in the last 6 months of ownership. When I say crash, think of when computers crash - it won't do anything until I take the battery out to turn it off, but it back and then turn it back on. I've also had intermittent problems with buttons not working unless I press them at just the right angle and things like that. Last week though, the thing went completely dead. I couldn't turn it on, it didn't light up when it was on its charger, nothing worked. After a few days, it started working again. Maybe I have a loose connection somewhere, I don't know. AT&T sent a replacement overnight to me for a twenty five dollar processing fee - although they overnighted it to the wrong address (due to a really bad customer service person on the phone) and I got it 6 days later. Anyway, the Bluetooth is cool, it talks to my computer and transfers contacts and calendar items and pictures and all sorts of stuff. If I had it to do all over again, I'd probably get this phone again, but I'd think really long and hard about AT&T.",3
Sony Ericsson T616 - Cellular phone - GSM - bar,"I have no problem with the phone - actually I have been using the same phone (quite happy except for the less-than stellar battery and the easily-smudged body) before I lost it and had to replace it by ordering on Amazon, the beginning of my woes. I badly needed a replacement since I give out my number at work. I passed on the free-shipping and ordered 2-day expedited shipping - on day 3 I get an e-mail informing me that the items are delayed and will ship after two days. I am making other arrangements and lo behold the phone arrives - well, cannot complaint too much there :) As per instructions, I turn on the phone and wait for 45 minutes for the phone to be automatically activated (per instruction leaflet). After a frustating 2-hour wait nothing happens and I call AT&T. After taking down my entire life history I am told that the ""systems are down"" - a common support-insider-statement for 'moron it is our coffee break'. I am asked to call after 2 hours, which I do; the biography dictation again; this time I am politely told that since I bought it at amazon I need to call them. Ok, I call amazon. After the mandatory questions on order number, mother's maiden name, father's height - ""Oh, you want to activate a cell-phone. Well, our cell-phone dept closes at *4PM PST* - please call back tomorrow"". Tomorrow dawns, I call amazon - same questions, no answers - this time it is ""Oh, the AT&T systems are backed up. You could leave the phone on for a while (and between the lines ""hope for the best"") or I could submit your information and have the system activate your phone in 24 to 72 hours."" I chose the latter - I'm still waiting ...",3
Sony Ericsson T616 - Cellular phone - GSM - bar,"I've had this phone since November, and been very happy with it overall. For me, the main advantages of the phone are its very small size and the very hefty battery life. I feel like I really do get several hours of actual talk time before needing to charge. I've been happy with the quality, although that has a lot to do with the carrier, as well. The rings are generally loud enough to be heard under most circumstances, and the vibrate is strong enough that I can feel it even when I'm carrying the phone in a waist pouch. That said, I'll reiterate things such as you can't read the screen AT ALL in sunlight. And the UI design is a bit odd. It takes a lot of effort to do simple things like turn off the alarm clock before its gone off. You can't program any quick dial buttons which is annoying since I only call about three different people on a regular basis. And it does not go into lock mode if you leave one of the menus up (in fact, it leaves the screen fully powered indefinitely), or you get into M-mode (another feature you aren't allowed to de-program. I've NEVER used MMode, but I get charged a dollar or so a month from the times I've accidentally gone into it because the joystick moves that direction when the phone is in my pocket before it auto-locked.) The camera is not a good reason to get this phone. It's not useful for anything other than the fun factor, although I do enjoy being able to assign pictures to people when they call. If you can get this phone on a cheap we'll reimburse you for the cost of the phone if you sign up plan, go for it. For me battery life was one of the most important things, and I feel this phone shines in that department.",3
Sony Ericsson T616 - Cellular phone - GSM - bar,"I bought this phone for my wife (she wanted something small and cute) - she loves the phone and size. I decided to get a Nokia 6820 for PC syncing (with Outlook) capabilities. Pros: + size + bright, crisp screen + bluetooth + camera is not bad Cons: + Contact manager does NOT have addresses + phone ringer too low + syncing with PC using Sony Ericsson's software is a tough process - its a mess trying to make the phone be recognized by the software (at least for me it was and I a software engineer working in the IT field for over 7 years)",3
Nokia 3300,"I bought this phone and within the first couple of days, I wanted to return it! Pros: The features are nice, games loaded in memory and the radio/MP3 player, I love. The phone is small and portable. The keyboard is great if you are writing email or text messaging. Cons: The dialpad is too small to make phone calls (especially entering pin numbers for voice mail) practical. I'm use to using my thumb to dial; now I have to pull the phone away and use both hands (one to steady the phone and the other to push the right button). Don't think you can just enter your contacts in memory and you won't have to use the dial pad. You will if you have voicemail. I sold the phone and got the Nokia N-Gage!",2
Nokia 3300,I just saw that I bought this phone here in amazon. I enjoyed using this phone ages ago.,2
