model_name,review,average_rating
Toshiba 50A61 50-Inch Projection TV,"Most clerks in the big box store will push you to buy hdtv wide screen. They are great but there is so little programming to see and the little there is requires a ""STB"" that cost 700 buck. Add in Dish or direct tv plus to access local hdtv station you must put a antenna on you roof. So i compared the major brand look at the non hdtv by sony, mit and panasonic. I felt the tosh is cheaper by hundreds of dollar. Also has the best picture to me but you really can't tell until you set it up in your home. Mine's look great even on cable.You can find this tv online or check at bb after a holiday maybe as low as 1100.",5
Toshiba 50A61 50-Inch Projection TV,"I was researching the current TV I have in my home and felt compelled to write a review. We bought this TV in November 1998. Yes, it is 16 years old and we have not one time ever had to repair it. There is no need to upgrade to anything since this works so well. Recommended.",5
Toshiba 50A61 50-Inch Projection TV,"I just purchased my first Big screen TV. I would like to say I did a lot of investigative work before i settled on the Toshiba 50A61. For the price ,quality looks workmanship I'm very happy about my purchse. I looked at HDTV,Wide Screen and all brands checked Best Buy, Sears, Wal-mart you name it ..But the picture is so clear and the features are some of the best for this price range.. I would suggest this television to anyone not looking to spend on the high end and still have a tv set that is top notch..you can't go wrong ...",5
Toshiba 50A61 50-Inch Projection TV,"Picture Quality is Superb,stero sound is good to very good.Remote control layout is also good to very good,but wish the bottom of remote was flat,so it would be less likely,to roll off the arms of furniture.The many hookups is a plus,with the convience of front audio and video hookups.Setup was fairly easy with the owners manual,with easy on screeen menu's which are selected with the remote control.Overall after reseaching and comparing features,with the other brands,Toshiba,was a standout value for the money.",5
Toshiba 50A61 50-Inch Projection TV,"Its great!!! No fantastic sitting and watching this set. We are the envy of many. I can't wait to watch world cup soccer on this. The new improved screen will prevent my kids fromscratching etc. Wow the 160 degree veiwing is unbelievable. I could not ask for anything better. The person in line wating to buy mine, can keep on waiting!!!! My next door neighbour wants to buy one too. I am happy I picked this. I will soon be looking to buy a surround system for it. Thanks for a good item. ...",5
Toshiba 50A61 50-Inch Projection TV,"I purchase this as my first big screen ,and after looking @ hdtv i notice the cost of this tv is by far the best in price and quality..Everytime i watch movies on this tv i'm more impressed with each viewing..to anyone thinking of buying a big screen; seriously consider this one @ the top of your list..******",5
Toshiba 50A61 50-Inch Projection TV,Until I move on to a HDTV this TV will suffice very well. The picture quality is excellent and watching my digital Direct TV system gives me a very nice picture. I have movie nights at my house with the suround sound setup and everyone is throughly impressed with the picture quality and size...,5
"Sony KV36XBR400 36"" Color TV","Wow, this Sony CRT blows away the LCD and Plasma's I've seen from today. If you can live with a 230lb behemoth this TV will not disappoint. The color and clarity with a good DVD player have left me unwilling to upgrade for many years. Computer gamers have known for years that CRT's provide a superior picture to LCD's and this still holds true for the most part. Another thing about this TV is the great sound quality. The benefit of the size of this television is it has REAL SPEAKERS that pump some serious sound. Once manufacturers went with flat televisions they started compromising on speaker quality to fit the small confines. This TV sounds amazing and has the best Base I've ever heard from a TV.",3
"Sony KV36XBR400 36"" Color TV",This television was purchased as a daily viewer and it has been great! All I added was a Sony Surround Sound System ($1200) and some digital cable and I was good to go! I recommend this television set if you don't want to spend the extra thousands to get a quality t.v.,3
"Sony KV36XBR400 36"" Color TV",ITS THE BEST T.V EVER IT HAS HDMI PORTS,3
"Sony KV36XBR400 36"" Color TV",LOL at this guy trying to sell this television..Im dying in laughter over here,3
"Sony KV36XBR400 36"" Color TV",Why would anyone buy this s*** when u have smart tvs for almost the same price??? Haha,3
"Sony KV36XBR400 36"" Color TV",sucks,3
"Loewe Planus PLA530 30"" Direct-View Screen TV","I purchased a Loewe Planus six years ago and it is still running strong today. The picture is clear and sharp with excellent colour, deep black levels and high contrast. Except for the VGA input, all video sources including the tuner are 480i but get digitized and displayed using a line doubler at 480p, producing a flicker-free picture. The built-in speakers provide amazing sound for a television, loud and clear with excellent bass though the ports in the back when the Planus is against a wall. The styling of the set is simple with the screen slightly forward of the side speakers, giving it a more artistic look than the shiny-plastic appearance most sets have today. Some things to consider: - Six years ago, this set was at the top of its class. It lacks in features compared to modern sets, however. - The set is a CRT and thus very heavy (~90 pounds). - The Loewe brand used to be distributed in the U.S. by Sensory Science, but is no longer. Expect parts/service to be hard to come by. - The set will only accept 480i through its component inputs; 480p sources (such as progressive-scan DVD players) will not display correctly. The only way to get true 480p is through the VGA input; there is no DVI or HDMI input. - There are five display options: - 16:9 = The video is stretched horizontally to fill the screen. Used to display 16:9 video squeezed into a 4:3 signal. All other display options are for regular 4:3 video. - 4:3 = The full video displays in the center of the screen unchanged at a 4:3 aspect radio. There are vertical black bars to the left and right of the image. - screen = The video is stretched uniformly to 110% its size. There are narrow vertical black bars at both sides of the screen. The very top and bottom of the image are cut off. Used to zoom in slightly on a 4:3 picture or to eliminate minor letterboxing. - cinema = The video is stretched uniformly to 120% its size and fills the screen with no black bars on the sides. The top and bottom are cut off. Used primarily to remove the top/bottom black bars from letterboxing. - zoom = The video is stretched uniformly to 130% its size and fills the screen. The top and bottom are cut off. The left and right edges are also cut off. - In the above display modes, closed captioning can only be displayed in 16:9 and 4:3 mode. Unless you are in 16:9 mode, turning closed captions on will reset you to 4:3 until you turn them off. This becomes noticeable when you set the closed-captions to ""Auto"" mode (captions are off normally, on when the audio is muted). - There is a feature to automatically detect letterboxing and adjust to the appropriate size. However, more and more television shows and commercials are in a widescreen format. Especially during commercial breaks the switching becomes noticeable depending on the content. - Picture-in-picture (PIP) location is adjustable. Input and channel settings for both inputs are remembered. - The on-screen menu system responds slowly but is laid out well. - The remote control is simple, well-organized, and well-constructed. My only complaint is that the volume up/down and channel up/down are controlled by pushing right/left or up/down on a solid plastic ring. If you do not push directly left or right sometimes it is easy to change the channel while intending only to change the volume. When you are on an external input source, this channel change will immediately switch you back to the tuner. - The onscreen connections menu lets you activate the various inputs and modes, but the only way to deactivate them is to reset all the connections. There are two antenna inputs, three video inputs (1 front, 2 rear), and one VGA input. The video inputs all support both s-video and composite. There is an additional component video input that shares its audio with VIDEO 1. The VGA input supports only 640x480 @ 60Hz resolution. - The power button on the front is a master power switch. Turning it off disables turning the TV on from the remote. Turning it on only puts the TV in standby mode. There is no way to power on the TV except from the remote. Despite its few disadvantages compared to modern displays, the Loewe Planus is a workhorse and stunning both visibly and audibly. Mine has given me no trouble in the six years that I have owned it, and I see no need to go HD just yet. I am rating it four out of five stars as it's a superb television for its age, but may not compare in features for its price against newer models.",4
"Sony KV-32XBR450 32"" XBR Wega Flat-Screen HDTV Monitor with PIP","... high-end 32"" & 36"" (4:3 conventional tube) TVs at national chain super store. The XBR series absolutely blew me away at 25 ft. The difference was even more astounding the closer I got. Nothing, not even the other Sony WEGA models compared to the XBR. I had to stick my face to within serval inches from the screen in order to notice the razor thin horizontal scan lines. I wasn't really planning on spending that much on a TV but I did not hesitate for a moment to reach for my check book for the XBR. With a little bargaining, I think I got mine for about... I've had it now for almost a year and I still marvel at quality of this unit. It has more AV I/Os than most users will ever need (component, s-video, and composite) 6 in all. I even replaced a fairly new DVD player for a model that had progressive scan so I could take advantage of the 480p feature of the XBR (""fabulous""). Also, my new XBOX (w/ the HD AV kit) really looks super on the XBR too. Go, shop, compare, see for yourself. I think only the LCD HDTVs have a better picture quality but they're still too expensive and have very little content to offer today and, I think It'll be a while before they do. So, 4:3 is still the way to go. Besides, the XBR is HDTV ready. I just wish that I could have bought the 36"" XBR but it wouldn't fit into my entertainment center.",4
"Sony KV-32XBR450 32"" XBR Wega Flat-Screen HDTV Monitor with PIP","I just got the 32XBR450 yesterday (2/9/02) and I absolutely love it. I wasn't intending on buying this TV when I went shopping but once I saw the picture and other features compared to the ""regular"" flat screen TV's I had to have it. The picture's incredible, the colors are perfect and the skin tones are right on the money. I havent hooked it up to a home theater system yet but the TV audio on its own is wonderful. I connected a DVD player that has the progressive scan feature (only works with HDTV TV's) and I used the component video cable connection. All I can say about the picture quality while watching a DVD is WOW!!!! It's crystal clear. It was just like being in a movie theater except that my recliner is much more comfortable and the picture was actually better. The picture-in-picture feature is better than any I've seen. It's called Twin-View and instead of a small box in the corner of the screen it comes up in a split screen so both channels take up half the screen. Then you can resize either one you want and as one gets bigger the other gets smaller. You can also use the picture-in-picture mode while viewing a DVD, VHS, video game system or any other input you have hooked up. There are also plenty of in-put jacks (6) so you can hook up just about anything you want. Overall it's just the best TV I've seen. The ONLY reason I didnt give it 5-stars is because of the price. I paid the same price thats advertised here but I got the stand included. Oh ya and it's HDTV (ready) so when all broadcasts go over to HDTV in a few years you'll be all set. If you can pay the price then go out and get this TV NOW!!!",4
"Sony KV-32XBR450 32"" XBR Wega Flat-Screen HDTV Monitor with PIP","This set is surprisingly good in the following ways: After owning this set for four months, I am astonished at how BAD other televisions look. When my friend bought a 32 inch WEGA (non XBR) and had us over to take a look, I was appalled by the overdriven picture, extensive red push and large gap between scan lines. It was like watching television through a set of venetian blinds. The same with another friend's Toshiba flat tube set. Further, if you're a gadget-type person. you'll appreciate the fantastically in-depth service menu. Every conceivable internal setting of the television can be accessed through the remote. We have dropped the red push altogether and the picture is considerably more pleasing than when the set was new. Finally, the resolution of the picture tube is so much better than standard televisions that flaws, edits, and manipulations in NTSC sources can easily be detected with the naked eye. This could be a turn-off for some casual owners; other television sets are too blurry and inaccurate to reveal the flaws in a broadcast. Not the XBR! With this set, the difference between high quality and inferior broadcasts is as plain as day. To sum up, this television is superior in every way. In fact, its superiority makes some common NTSC programming look pretty bad. Some owners won't like it, preferring to hide the flaws in the signal by watching through an inferior set.",4
"Sony KV-32XBR450 32"" XBR Wega Flat-Screen HDTV Monitor with PIP","We've had our 32"" XBR450 for about three months, and the whole family loves it. Coupled with a progressive scan DVD player (we have the Sony DVP-NS700P, also a great product), the picture is nothing short of amazing. Even VHS tapes look better with this TV, thanks to the line-doubling up-conversion process the signal goes through. The sound quality is also excellent--even has treble/bass adjustments--and has surprising bass output for a TV set. The picture-and-picture feature (scalable side-by-side twin views) is really cool; however, be aware that you won't be able to view two channels at once if you get satellite service. (You can still view different sources simultaneously, though.) The unit also has plenty of inputs, including two component video inputs (for high-definition sources) so you can hook up a DVD player as well as an HDTV receiver. While the price is high, for the quality, features and flexibility, you can't beat this Sony for 32"" models. I would recommend this TV to anyone who can afford it.",4
"Sharp Aquos LC-20B2UA 20-Inch Flat-Panel LCD TV , Silver","I bought this TV about five days ago. I was the highest cost unit in the store so I expected video quality at least as good as my old Sony TV. However the picture is fuzzy with high degrees of pixalization. For small graphics the pixalization causes actual ""sparkling"". After watching the history channel where they place small graphic on the lower right hand corner throughout the program I noticed that I was drawn to the graphic more than the actual show. I am going to get a 4:3 model or wait for the new generation of LCD with 3:2 drop-down and better conversion circuitry.",4
"Sharp Aquos LC-20B2UA 20-Inch Flat-Panel LCD TV , Silver","The compact size of this TV allows it to fit comfortably on the top shelf of a bookshelf. The picture is as clear as one can get without investing a whole lot more. When the Time-Warner CATV people have come to the premises, they have given it a ""WOW!"" rating.",4
"Sharp Aquos LC-20B2UA 20-Inch Flat-Panel LCD TV , Silver","some seans come out too blue but most of the time it is great. when I saw it in the stores it had animations on it not live action so it was harder to tell how good the pict realy was, but very nice pict great for the places you don't have room most tvs.the speaker space for the speakers on the sides is too wide. The speakers cabnets themselves could have been narrower, the cabnet the speakers are in are twice as wide as the actual speakers. I wish it was in black, since my purchase I have seen it refurbished in black,but no brand new in black. wish it didn,t cost more than a big screen.",4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV","I researched RPTV's for over a year and my decision ended up coming down 2 RPTV's - the Philips 46PP9302 and the Hitachi 45F500, I looked at a number of manufacturers including Sony, JVC, RCA, Panasonic. My decision to go with the Philips was based on the extra video processing enhancments that come with this TV and the ""classy"" styling of this unit. As far as the picture quality goes both units provide excellent video but the Philips just seemed to provide a more stunning picture on HDTV and DVD progressive scan. The picture adjustments that can be made to tailor the picture to how ""you"" want it to look are seemingly endless - each input can be adjusted the way you want it. One other notable thing about the philips is the picture with satelitte - This is one of the few TV's with which the satelitte picture looks even good - and when it comes down to HDTV images it is downright amazing. One thing anyone should consider when buying a RPTV is the ability of the TV to provide some sort of screen protection from phosphor aging as I found out from my research there are some Tv's out there that have only lasted 3-4 years before the black bars wear into the screen. I have found that the 4.3 format is what I am using the most to view programming from satelitte so you get the black bars on either side of the screen so the black bar burn in could be a potential problem. The Philips auto format screen sizing is also one of the best available and not many of the RPTV's I looked at even had anything auto period! - you had to use the remote to fill the screen and the resulting picture was quite unporportional. Another deciding factor with purchasing this TV was the dealer I bought it from offerd me an additional 2 years parts and labor warranty as his comment was "" We have very few problems with any of the Philips TV's we sell and that's why we offer the extra 2 years"" . On the downside , (if any) this television as with most RPTVS is the viewing angle - it is very location sensitive - you need to view it sitting down and not to far off center - I have found that about 8-12 ft out and no more than 3-6 ft off center on either side is about maximum. A highly recommemded HDTV RPTV. Mw",4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV",It is a great television. I have had it for 6 years never a days problem. But it doesnt do the true hd in 1080 like it should. A tech came out hooked it up to Satellite and said it is probably doing 720p at best. Also you cant use the pip if you are using hd. another drawback. Color isnt the greatest hard to fine tune tint and color . Woulddnt buy another Philips nor a projection. Save your money and get a LCD cant beat them better picture.,4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV","I've had the tv for 2 weeks now and I love the picture quality especially w/HDTV signals. Even the look of the tv is great because it doesn't look like a big square against you wall. I only have two complaints. 1. When watching an hdtv signal you do not have the ability to adjust the screen size (i.e. 16:9). Some hdtv stations broadcast signals on their hdtv channel that are 4:3 ratio. 2. It needs to have at least 2 HD Component inputs instead of one component and one RGB input. It's difficult finding the RGB harness at an affordabe price. This only is a problem if you are planning to watch hdtv (with hdtv receiver) and a progressive scan dvd player. Other then these two issues, this is the best tv for the money. Highly recommend purchasing.",4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV","After looking at multiple 40-51in. RPTV's, I purchased this Philips Model. The picture quality is outstanding, especially with Progressive DVD. The price was unbeatable for the high quality features and benefits this tv offers. The tv offers features not often found on more expensive models. I would suggest reading the entire manual and playing around with the remote to increase one's familiarity. Great picture, good looks, and a great buy for the buck!!",4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV","I looked at a lot of different rear projection wide screen tv's and found this to be the best. I opened it up out of the box and it worked great. The horizontal viewing angles are good, however virticaly it is challenaged. The picture changes (dims) if you are standing up. Not bad for the money. It has awesome features and has one of the best picture qualities. I also like the sound. I give it an A+++++++++++++++++",4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV","Spectacular picture, spectacular sound, at least when coupled with high-res DVDs (which is what I bought this for). EGL delivery service is well worth the extra charge too; in my case they got a little confused about which of their stations was closest to me, but I live in the boonies...and they were quick to correct the problem when I contacted them by phone.",4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV","I haven't recvd my t.v. yet, but my Dad has this same t.v.. the picture is on of the clearest I have seen. When this hooked up with a surround system. Forget about going to the movies. The movies is at your home.",4
"Philips 46PP9302 Epic 46"" Digital Widescreen HDTV-Ready TV",i did not but this product yet because i am still shopping but i think that it is a really good tv with a good price.,4
"JVC AV-48WP30 I'Art Pro 48-Inch Widescreen HDTV-Ready Rear-Projection TV , Silver","I just bought one of these used. It is my first HDTV (not counting watching HD TV through my computer.) As these reviews are almost all from when the TV was new, I figured I would write a review from the current perspective. First, the downsides: It only handles 1080i, not 1080p. Plenty for everything I've thrown at it; but those who have Blu-ray may want a 'real' 1080p TV. It has two 1080i-compatible component connections, and one DVI. No HDMI; although the DVI port works just fine connected to my HDMI-output HD DVD player via an HDMI to DVI cable. It has dual (now obsolete) NTSC tuners, but no digital ATSC tuner. Therefore, the tuner is essentially useless. The picture-in-picture can handle two HD inputs, but it can be a little flaky. It is a rear-projection TV, which means that it has a rather limited viewing angle. The picture looks great as long as your eyes are level with the top of the screen or lower, but playing Wii games that require standing up on it are difficult, because the picture dims very quickly when viewed from above. Likewise, the sideways viewing angle is about 90° to be at full brightness. It drops off quickly thereafter. Now, the upsides: Finding one used can be cheap. Potentially significantly cheaper than a new HDTV. The CRT-based projection system means that it doesn't have a high-power light bulb to burn out. The one I bought is now six years old; and the picture is very bright. (when viewed from proper angles.) In spite of the admonitions that the DVI port isn't computer-compatible, it works perfectly with my MacBook Pro. It supports 720p, or 1080i; with excellent picture reproduction. But, the DVI port does not have sound, so even through an HDMI adapter, you still have to use analog stereo audio (or use a receiver.) The picture looks wonderful, wether from an ATSC tuner (in a VCR/DVD Recorder, connected via component,) HD DVD, computer, or Wii. The sound, while only stereo with faked surround, is good. I have found no need to re-connect my receiver. Good volume, good tone, and enough bass.",4
"JVC AV-48WP30 I'Art Pro 48-Inch Widescreen HDTV-Ready Rear-Projection TV , Silver","Just got it on Saturday July 13, 2002. The picture is amazing. The only downfall is, to have that amazing picture, you have to watch DVD's. I have BEV as a satellite supplier. Most of the channels are clear, except for some, it seems the picture is too big for the channel. Now, I've upgrade from a 10 year old JVC 27"" (Best TV I've ever had). The picture just looks huge, I'm sitting approx. 11 feet away. The ideal viewing distance is suppose to be 9.5 feet.It's just so huge. Now, that may just be because I upgraded from a lot smaller to a lot bigger TV. I've watched approx. 10 movies on it, and WOW, I would never be able to watch them on anything else (unless it's bigger). Other little tidbits, is that when the movie is in letterbox (2.35:1), you still have the black lines on the top and the bottom. You can zoom in even more, but then you lose some of the picture. (my wife is very disapointed with this). To use the full screen when you are watching a 4:3 tv show or movie, the picture seems a little bit stretched, just takes a little of getting use too. If you are watching the TV from angles greater than 30 to 40 degrees, you really can't see very much. Besides what I've mentioned, it is a great TV for a great price, and a big plus, you can use the speakers for the Center channel of your receiver. I've also played my PS2 and XBox on it, it just blows your mind how detailed the games are now. I'm also having a technician coming in to make all the fine tuning on the TV (I don't want to lose the warranty, if I do it myself). So I will let you know if it makes it even better. I would give this TV a four and a half star, it lost its half a star because of the things I've mentioned above. And that is an assesment based on three days of having it. Give me a year, and I'll let you know if it has improved.",4
"JVC AV-48WP30 I'Art Pro 48-Inch Widescreen HDTV-Ready Rear-Projection TV , Silver","I've recently purchased this rear projection television and I'm very impressed to say the least. I've owned a Samsung 40 rear projection prior to this, which was also a very good TV, but nothing compared to this JVC bad boy. Some nice features include a DVI jack for future (some present) digital connections, a center channel input (although I've tried it and the sound is less than acceptable, perhaps its my receiver), numerous multiscreen displays including dual tuning for split screen, and most importantly exceptional picture quality. I believe it's the internal line doubler that creates such sharp pictures, or so they say. The clarity is really astounding for a projection TV, and what's more, the clarity is not limited to HDTV broadcasts, but the picture on regular cable is amazing as well. Let's face it, most of us do not spend most of our TV viewing time having access to HDTV broadcasts and receivers. Albeit a fortunate handful, but for the rest of us this television has excellent picture quality across the board. I highly suggest watching the Monsters Inc. dvd with a player using component connections. The clarity is breathtaking, many picutres truly appear to be 3 dimensional. But instead of relying solely on reviews, go out to your local electronics store, and take a look for yourself at this television against other manufacturers. And don't listen to large chain store electronics sales employees, they don't know what they're talking about. Happy shopping!",4
Zenith C34W23 34-Inch Widescreen Integrated HDTV,"I purchased this item in March 2003 and now in June it does'nt work! I turned it on one day the set stayed on approximatley 40 minutes and then the picture began to switch off and on off and on... I paid [a lot] for this item it should work great with no hassels! I'm writing this rewiew in an effort to warn other HDTV shoppers to be very wary of this product. The Manufacturers of these HDTVS need to understand the purchase of one of these sets is a major financial consideration for most people. I am now watching my old ...color JVC and you know what it looks better all the time! If you feel you must buy this model from Zenith see if the merchant will give you a couple of weeks to try the product. if not find another manufacturer.......I feel in order to be fair to Zenith I must follow up on my initial poor review with a progress report. After calling Zenith and venting my anger with them I contacted one of their service representatives A technician came to my house a couple of days later, he replaced the defective parts at no charge to me and now my TV works great and looks even better P.S. have it calibrated...",4
Zenith C34W23 34-Inch Widescreen Integrated HDTV,i purchased this tv five years ago and it is still going strong. beautiful picture and great theatre like sound makes this a superior television.,4
